fmun_cod;fmun;ano;mes;regiao;hom_doloso;lesao_corp_morte;latrocinio;hom_por_interv_policial;estupro;roubos;furtos;sequestro_relampago;estelionato;trafico_drogas
3305752;Tanguá;2015;1;Interior;1;1;0;0;1;13;6;0;1;2
3305802;Teresópolis;2015;1;Interior;4;0;0;0;6;6;109;0;14;13
3305901;Trajano de Moraes;2015;1;Interior;0;0;0;0;1;0;1;0;0;0
3306008;Três Rios;2015;1;Interior;2;0;0;0;7;7;74;0;7;12
3306107;Valença;2015;1;Interior;0;0;0;0;5;0;22;0;5;5
3306156;Varre-Sai;2015;1;Interior;0;0;0;0;0;0;0;0;0;0
3306206;Vassouras;2015;1;Interior;1;0;0;0;1;5;10;0;3;5
3306305;Volta Redonda;2015;1;Interior;1;0;0;0;3;14;181;0;43;26
3300100;Angra dos Reis;2015;2;Interior;3;0;0;1;5;27;114;0;12;32
3300159;Aperibé;2015;2;Interior;0;0;0;0;0;0;0;0;0;0
3300209;Araruama;2015;2;Interior;7;0;0;0;4;30;137;0;24;10
3300225;Areal;2015;2;Interior;0;0;0;0;0;0;0;0;0;0
3300233;Armação dos Búzios;2015;2;Interior;4;0;0;0;0;24;117;0;4;9
3300258;Arraial do Cabo;2015;2;Interior;1;0;0;0;0;6;38;0;0;5
3300308;Barra do Piraí;2015;2;Interior;2;0;0;0;2;4;30;0;10;5
3300407;Barra Mansa;2015;2;Interior;0;0;0;0;4;25;76;0;13;23
3300456;Belford Roxo;2015;2;Baixada Fluminense;10;0;0;4;3;273;135;0;18;28
3300506;Bom Jardim;2015;2;Interior;0;0;0;0;0;0;7;0;2;2
3300605;Bom Jesus do Itabapoana;2015;2;Interior;0;0;0;0;0;0;20;0;3;5
3300704;Cabo Frio;2015;2;Interior;15;0;0;0;5;113;328;0;38;41
3300803;Cachoeiras de Macacu;2015;2;Interior;0;0;0;0;0;6;32;0;5;0
3300902;Cambuci;2015;2;Interior;0;0;0;0;0;0;2;0;0;1
3300936;Carapebus;2015;2;Interior;0;0;0;0;0;0;0;0;0;0
3300951;Comendador Levy Gasparian;2015;2;Interior;0;0;0;0;0;0;0;0;0;0
3301009;Campos dos Goytacazes;2015;2;Interior;7;0;0;0;11;74;282;0;32;41
3301108;Cantagalo;2015;2;Interior;0;0;0;0;0;0;7;0;0;1
3301157;Cardoso Moreira;2015;2;Interior;0;0;0;0;1;0;10;0;2;3
3301207;Carmo;2015;2;Interior;1;0;0;0;1;3;7;0;4;2
3301306;Casimiro de Abreu;2015;2;Interior;0;0;0;0;0;6;44;0;3;3
3301405;Conceição de Macabu;2015;2;Interior;0;0;0;0;0;2;4;0;1;3
3301504;Cordeiro;2015;2;Interior;0;0;0;0;1;4;15;0;2;1
3301603;Duas Barras;2015;2;Interior;0;0;0;0;1;0;2;0;1;0
3301702;Duque de Caxias;2015;2;Baixada Fluminense;28;0;1;3;21;892;413;0;86;39
3301801;Engenheiro Paulo de Frontin;2015;2;Interior;0;0;0;0;0;0;5;0;3;1
3301850;Guapimirim;2015;2;Baixada Fluminense;4;0;0;1;3;12;39;0;2;2
3301876;Iguaba Grande;2015;2;Interior;1;0;0;0;0;6;34;0;3;0
3301900;Itaboraí;2015;2;Interior;3;0;0;1;6;95;147;0;22;26
3302007;Itaguaí;2015;2;Baixada Fluminense;7;0;0;0;4;93;88;0;15;6
3302056;Italva;2015;2;Interior;0;0;0;0;0;0;0;0;0;0
3302106;Itaocara;2015;2;Interior;0;0;0;0;1;1;6;0;3;0
3302205;Itaperuna;2015;2;Interior;1;0;0;0;1;1;43;0;16;11
3302254;Itatiaia;2015;2;Interior;0;0;0;0;1;4;21;0;1;0
3302270;Japeri;2015;2;Baixada Fluminense;5;0;0;0;6;10;26;0;3;4
3302304;Laje do Muriaé;2015;2;Interior;0;0;0;0;0;0;4;0;0;1
3302403;Macaé;2015;2;Interior;7;1;0;1;8;133;190;0;42;21
3302452;Macuco;2015;2;Interior;0;0;0;0;0;0;0;0;0;0
3302502;Magé;2015;2;Baixada Fluminense;1;0;0;1;4;92;133;0;16;6
3302601;Mangaratiba;2015;2;Interior;0;0;0;0;2;20;87;0;4;2
3302700;Maricá;2015;2;Grande Niterói;3;0;0;0;8;56;148;0;22;3
3302809;Mendes;2015;2;Interior;0;0;0;0;1;0;3;0;0;3
3302858;Mesquita;2015;2;Baixada Fluminense;5;0;1;1;4;144;144;0;23;9
3302908;Miguel Pereira;2015;2;Interior;1;0;0;0;0;0;20;0;1;1
3303005;Miracema;2015;2;Interior;0;0;0;0;0;1;15;0;3;3
3303104;Natividade;2015;2;Interior;0;0;0;0;0;0;11;0;2;1
3303203;Nilópolis;2015;2;Baixada Fluminense;5;0;0;0;3;271;197;0;23;0
3303302;Niterói;2015;2;Grande Niterói;4;1;2;8;11;492;587;1;126;52
3303401;Nova Friburgo;2015;2;Interior;2;0;0;0;6;9;99;0;18;20
3303500;Nova Iguaçu;2015;2;Baixada Fluminense;33;0;1;4;22;723;494;0;84;27
3303609;Paracambi;2015;2;Baixada Fluminense;2;0;0;0;3;10;13;0;4;3
3303708;Paraíba do Sul;2015;2;Interior;0;0;0;0;1;2;20;0;2;4
3303807;Paraty;2015;2;Interior;1;0;0;0;2;3;37;0;8;4
3303856;Paty do Alferes;2015;2;Interior;0;0;0;0;0;0;0;0;0;0
3303906;Petrópolis;2015;2;Interior;1;0;0;0;6;20;142;0;32;27
3303955;Pinheiral;2015;2;Interior;0;0;0;0;0;3;22;0;1;3
3304003;Piraí;2015;2;Interior;0;0;0;0;0;4;21;0;3;3
3304102;Porciúncula;2015;2;Interior;0;0;0;0;1;0;13;0;1;3
3304110;Porto Real;2015;2;Interior;0;0;0;0;1;0;10;0;0;1
3304128;Quatis;2015;2;Interior;0;0;0;0;0;0;0;0;0;0
3304144;Queimados;2015;2;Baixada Fluminense;6;0;0;0;4;85;79;0;15;7
3304151;Quissamã;2015;2;Interior;2;0;0;0;5;8;12;0;0;0
3304201;Resende;2015;2;Interior;3;0;0;0;3;8;87;0;13;6
3304300;Rio Bonito;2015;2;Interior;0;0;0;0;1;13;25;0;13;7
3304409;Rio Claro;2015;2;Interior;0;0;0;0;0;0;6;0;1;1
3304508;Rio das Flores;2015;2;Interior;0;0;0;0;0;0;1;0;0;0
3304524;Rio das Ostras;2015;2;Interior;5;0;0;0;4;90;172;0;29;11
3304557;Rio de Janeiro;2015;2;Capital;101;2;3;48;111;7304;10634;12;1333;310
3304607;Santa Maria Madalena;2015;2;Interior;1;0;0;0;0;0;1;0;0;0
3304706;Santo Antônio de Pádua;2015;2;Interior;0;0;0;0;0;1;18;0;1;7
3304755;São Francisco de Itabapoana;2015;2;Interior;2;0;0;0;1;2;21;0;2;3
3304805;São Fidélis;2015;2;Interior;0;0;0;0;0;0;8;0;2;0
3304904;São Gonçalo;2015;2;Grande Niterói;11;2;2;7;22;988;669;1;100;87
3305000;São João da Barra;2015;2;Interior;4;0;0;0;0;27;49;0;5;7
3305109;São João de Meriti;2015;2;Baixada Fluminense;12;1;0;2;10;536;287;0;32;36
3305133;São José de Ubá;2015;2;Interior;0;0;0;0;0;0;0;0;0;0
3305158;São José do Vale do Rio Preto;2015;2;Interior;0;0;0;0;0;0;4;0;1;2
3305208;São Pedro da Aldeia;2015;2;Interior;3;0;0;1;2;19;52;0;11;7
3305307;São Sebastião do Alto;2015;2;Interior;0;0;0;0;0;1;4;0;2;0
3305406;Sapucaia;2015;2;Interior;0;0;0;0;0;4;2;0;0;2
3305505;Saquarema;2015;2;Interior;1;0;0;0;0;20;107;0;12;1
3305554;Seropédica;2015;2;Baixada Fluminense;5;0;0;0;2;41;26;0;8;2
3305604;Silva Jardim;2015;2;Interior;0;0;0;0;1;6;8;0;1;1
3305703;Sumidouro;2015;2;Interior;0;0;0;0;0;0;3;0;2;0
3305752;Tanguá;2015;2;Interior;0;1;0;0;2;8;11;0;2;4
3305802;Teresópolis;2015;2;Interior;0;0;0;0;4;4;103;0;13;17
3305901;Trajano de Moraes;2015;2;Interior;0;0;0;0;0;0;1;0;0;0
3306008;Três Rios;2015;2;Interior;0;0;0;0;7;3;65;0;7;10
3306107;Valença;2015;2;Interior;1;0;0;0;1;3;21;0;2;5
3306156;Varre-Sai;2015;2;Interior;0;0;0;0;0;0;0;0;0;0
3306206;Vassouras;2015;2;Interior;0;0;0;0;0;0;14;0;2;2
3306305;Volta Redonda;2015;2;Interior;5;0;0;0;2;8;175;0;26;42
3300100;Angra dos Reis;2015;3;Interior;13;0;0;0;5;26;100;0;17;22
3300159;Aperibé;2015;3;Interior;0;0;0;0;0;0;0;0;0;0
3300209;Araruama;2015;3;Interior;3;0;0;0;6;27;104;0;23;16
3300225;Areal;2015;3;Interior;0;0;0;0;0;0;0;0;0;0
3300233;Armação dos Búzios;2015;3;Interior;1;0;0;0;1;8;67;0;6;6
3300258;Arraial do Cabo;2015;3;Interior;0;0;0;0;1;2;18;0;2;4
3300308;Barra do Piraí;2015;3;Interior;2;0;0;0;1;4;30;0;4;7
3300407;Barra Mansa;2015;3;Interior;3;0;0;0;6;36;95;0;18;23
3300456;Belford Roxo;2015;3;Baixada Fluminense;21;0;0;3;16;295;123;0;43;21
3300506;Bom Jardim;2015;3;Interior;0;0;0;0;0;0;5;0;1;0
3300605;Bom Jesus do Itabapoana;2015;3;Interior;0;0;0;0;4;0;24;0;3;3
3300704;Cabo Frio;2015;3;Interior;24;0;0;0;6;59;196;0;40;52
3300803;Cachoeiras de Macacu;2015;3;Interior;0;0;0;0;3;1;18;0;2;6
3300902;Cambuci;2015;3;Interior;0;0;0;0;0;0;8;0;5;0
3300936;Carapebus;2015;3;Interior;0;0;0;0;0;0;0;0;0;0
3300951;Comendador Levy Gasparian;2015;3;Interior;0;0;0;0;0;0;0;0;0;0
3301009;Campos dos Goytacazes;2015;3;Interior;9;1;0;0;16;107;335;0;53;48
3301108;Cantagalo;2015;3;Interior;0;0;0;0;2;2;9;0;2;2
3301157;Cardoso Moreira;2015;3;Interior;1;0;0;0;0;0;4;0;0;6
3301207;Carmo;2015;3;Interior;0;0;0;0;1;0;6;0;2;3
3301306;Casimiro de Abreu;2015;3;Interior;2;0;0;0;2;16;24;0;4;3
3301405;Conceição de Macabu;2015;3;Interior;2;0;0;0;0;3;9;0;1;5
3301504;Cordeiro;2015;3;Interior;0;0;0;0;1;0;13;0;1;1
3301603;Duas Barras;2015;3;Interior;0;0;0;0;1;1;2;0;1;0
3301702;Duque de Caxias;2015;3;Baixada Fluminense;27;0;1;1;23;916;641;0;151;50
3301801;Engenheiro Paulo de Frontin;2015;3;Interior;0;0;0;0;0;0;6;0;2;0
3301850;Guapimirim;2015;3;Baixada Fluminense;4;0;0;0;1;18;28;0;7;1
3301876;Iguaba Grande;2015;3;Interior;0;0;0;0;1;12;18;0;1;3
3301900;Itaboraí;2015;3;Interior;3;0;0;1;7;111;148;1;37;22
3302007;Itaguaí;2015;3;Baixada Fluminense;7;0;0;0;6;122;159;0;22;3
3302056;Italva;2015;3;Interior;0;0;0;0;0;0;0;0;0;0
3302106;Itaocara;2015;3;Interior;0;0;0;0;1;0;11;0;1;0
3302205;Itaperuna;2015;3;Interior;1;0;0;0;1;0;58;0;19;13
3302254;Itatiaia;2015;3;Interior;2;0;0;0;0;2;31;0;1;3
3302270;Japeri;2015;3;Baixada Fluminense;4;0;0;0;3;26;28;0;9;7
3302304;Laje do Muriaé;2015;3;Interior;0;0;0;0;0;0;5;0;0;0
3302403;Macaé;2015;3;Interior;5;0;0;1;1;157;200;0;42;25
3302452;Macuco;2015;3;Interior;0;0;0;0;0;0;0;0;0;0
3302502;Magé;2015;3;Baixada Fluminense;6;0;3;0;7;76;150;0;21;6
3302601;Mangaratiba;2015;3;Interior;2;0;0;0;1;6;43;0;7;10
3302700;Maricá;2015;3;Grande Niterói;6;0;1;0;5;83;152;0;16;12
3302809;Mendes;2015;3;Interior;0;0;0;0;5;0;9;0;2;1
3302858;Mesquita;2015;3;Baixada Fluminense;4;0;3;1;4;127;196;0;31;17
3302908;Miguel Pereira;2015;3;Interior;2;0;0;0;0;1;26;0;4;2
3303005;Miracema;2015;3;Interior;0;0;0;0;1;1;5;0;3;1
3303104;Natividade;2015;3;Interior;0;0;0;0;1;0;13;0;1;0
3303203;Nilópolis;2015;3;Baixada Fluminense;4;0;0;0;3;167;199;1;45;2
3303302;Niterói;2015;3;Grande Niterói;3;0;2;3;16;555;655;2;173;52
3303401;Nova Friburgo;2015;3;Interior;3;0;0;0;1;11;105;0;15;23
3303500;Nova Iguaçu;2015;3;Baixada Fluminense;35;0;0;0;37;840;593;1;125;33
3303609;Paracambi;2015;3;Baixada Fluminense;0;0;0;0;1;17;18;0;8;10
3303708;Paraíba do Sul;2015;3;Interior;0;0;0;0;2;1;19;0;3;6
3303807;Paraty;2015;3;Interior;0;0;0;0;1;14;37;0;11;7
3303856;Paty do Alferes;2015;3;Interior;0;0;0;0;0;0;0;0;0;0
3303906;Petrópolis;2015;3;Interior;2;0;0;0;1;16;174;0;33;34
3303955;Pinheiral;2015;3;Interior;0;0;0;0;0;1;12;0;1;5
3304003;Piraí;2015;3;Interior;0;0;0;0;1;4;15;0;1;3
3304102;Porciúncula;2015;3;Interior;0;0;0;0;0;1;17;0;0;0
3304110;Porto Real;2015;3;Interior;0;0;0;0;0;1;11;0;0;8
3304128;Quatis;2015;3;Interior;0;0;0;0;0;0;0;0;0;0
3304144;Queimados;2015;3;Baixada Fluminense;11;0;0;0;7;83;93;0;18;11
3304151;Quissamã;2015;3;Interior;0;0;0;0;3;3;10;0;0;0
3304201;Resende;2015;3;Interior;2;0;0;0;5;10;109;0;12;19
3304300;Rio Bonito;2015;3;Interior;0;0;0;0;0;15;51;0;10;6
3304409;Rio Claro;2015;3;Interior;0;0;0;0;0;1;4;0;1;0
3304508;Rio das Flores;2015;3;Interior;0;0;0;0;1;0;4;0;0;1
3304524;Rio das Ostras;2015;3;Interior;5;0;0;0;2;82;151;0;22;3
3304557;Rio de Janeiro;2015;3;Capital;106;0;1;32;144;7341;8479;11;1835;361
3304607;Santa Maria Madalena;2015;3;Interior;0;0;0;0;1;0;2;0;1;0
3304706;Santo Antônio de Pádua;2015;3;Interior;1;0;0;0;0;0;33;0;3;7
3304755;São Francisco de Itabapoana;2015;3;Interior;0;0;0;0;1;3;16;0;4;3
3304805;São Fidélis;2015;3;Interior;0;0;0;0;0;0;17;0;2;3
3304904;São Gonçalo;2015;3;Grande Niterói;26;0;3;8;20;1098;816;0;134;117
3305000;São João da Barra;2015;3;Interior;3;0;1;0;2;7;50;0;10;3
3305109;São João de Meriti;2015;3;Baixada Fluminense;14;0;0;1;18;574;291;1;63;23
3305133;São José de Ubá;2015;3;Interior;0;0;0;0;0;0;0;0;0;0
3305158;São José do Vale do Rio Preto;2015;3;Interior;0;0;0;0;0;0;4;0;0;1
3305208;São Pedro da Aldeia;2015;3;Interior;1;0;0;3;2;22;63;0;9;8
3305307;São Sebastião do Alto;2015;3;Interior;0;0;0;0;0;0;1;0;0;1
3305406;Sapucaia;2015;3;Interior;0;0;0;0;0;1;7;0;0;2
3305505;Saquarema;2015;3;Interior;0;0;0;0;2;15;62;0;18;4
3305554;Seropédica;2015;3;Baixada Fluminense;4;0;0;0;6;39;38;0;15;15
3305604;Silva Jardim;2015;3;Interior;2;0;0;0;0;3;14;0;2;1
3305703;Sumidouro;2015;3;Interior;0;0;0;0;1;0;3;0;0;0
3305752;Tanguá;2015;3;Interior;0;0;0;0;0;9;9;0;3;1
3305802;Teresópolis;2015;3;Interior;2;0;0;0;9;8;98;0;27;15
3305901;Trajano de Moraes;2015;3;Interior;0;0;0;0;0;2;3;0;1;0
3306008;Três Rios;2015;3;Interior;1;0;0;0;1;6;66;0;9;12
3306107;Valença;2015;3;Interior;1;0;0;0;0;1;27;0;0;5
3306156;Varre-Sai;2015;3;Interior;0;0;0;0;0;0;0;0;0;0
3306206;Vassouras;2015;3;Interior;1;0;0;0;3;1;8;0;1;3
3306305;Volta Redonda;2015;3;Interior;1;0;0;0;8;22;221;0;46;37
3300100;Angra dos Reis;2015;4;Interior;9;0;0;3;6;27;91;0;11;25
3300159;Aperibé;2015;4;Interior;0;0;0;0;0;0;0;0;0;0
3300209;Araruama;2015;4;Interior;2;0;0;0;2;31;92;0;13;6
3300225;Areal;2015;4;Interior;0;0;0;0;0;0;0;0;0;0
3300233;Armação dos Búzios;2015;4;Interior;0;0;0;0;1;16;46;0;9;5
3300258;Arraial do Cabo;2015;4;Interior;0;0;0;0;2;0;30;0;3;5
3300308;Barra do Piraí;2015;4;Interior;4;0;1;0;4;5;41;0;8;11
3300407;Barra Mansa;2015;4;Interior;2;0;0;0;2;17;82;0;11;13
3300456;Belford Roxo;2015;4;Baixada Fluminense;13;0;1;10;6;272;139;0;20;28
3300506;Bom Jardim;2015;4;Interior;0;0;0;0;0;0;7;0;2;0
3300605;Bom Jesus do Itabapoana;2015;4;Interior;0;0;0;0;1;1;28;0;2;1
3300704;Cabo Frio;2015;4;Interior;5;0;0;1;5;53;140;0;29;60
3300803;Cachoeiras de Macacu;2015;4;Interior;1;0;0;0;4;3;32;0;0;5
3300902;Cambuci;2015;4;Interior;0;0;0;0;0;0;3;0;1;0
3300936;Carapebus;2015;4;Interior;0;0;0;0;0;0;0;0;0;0
3300951;Comendador Levy Gasparian;2015;4;Interior;0;0;0;0;0;0;0;0;0;0
3301009;Campos dos Goytacazes;2015;4;Interior;13;0;1;0;18;110;300;0;47;53
3301108;Cantagalo;2015;4;Interior;0;0;0;0;1;1;3;0;2;0
3301157;Cardoso Moreira;2015;4;Interior;0;0;0;0;0;1;7;0;1;3
3301207;Carmo;2015;4;Interior;0;0;0;0;0;1;5;0;0;2
3301306;Casimiro de Abreu;2015;4;Interior;1;0;0;0;0;4;25;0;6;7
3301405;Conceição de Macabu;2015;4;Interior;0;0;0;0;0;4;6;0;2;4
3301504;Cordeiro;2015;4;Interior;1;0;0;0;0;0;9;0;2;2
3301603;Duas Barras;2015;4;Interior;0;0;0;0;0;1;6;0;1;1
3301702;Duque de Caxias;2015;4;Baixada Fluminense;25;0;0;1;19;798;629;0;105;54
3301801;Engenheiro Paulo de Frontin;2015;4;Interior;0;0;0;0;1;0;4;0;0;2
3301850;Guapimirim;2015;4;Baixada Fluminense;1;0;0;0;1;16;26;0;2;0
3301876;Iguaba Grande;2015;4;Interior;0;0;0;0;1;6;27;0;8;0
3301900;Itaboraí;2015;4;Interior;3;0;0;0;6;110;151;0;21;20
3302007;Itaguaí;2015;4;Baixada Fluminense;13;0;0;0;3;98;96;0;17;4
3302056;Italva;2015;4;Interior;0;0;0;0;0;0;0;0;0;0
3302106;Itaocara;2015;4;Interior;0;0;0;0;1;2;7;0;1;1
3302205;Itaperuna;2015;4;Interior;0;0;0;0;6;2;73;0;15;19
3302254;Itatiaia;2015;4;Interior;0;0;0;0;1;2;26;0;3;4
3302270;Japeri;2015;4;Baixada Fluminense;4;0;0;0;7;28;18;0;9;5
3302304;Laje do Muriaé;2015;4;Interior;0;0;0;0;0;0;2;0;0;0
3302403;Macaé;2015;4;Interior;9;0;1;3;4;152;191;3;34;21
3302452;Macuco;2015;4;Interior;0;0;0;0;0;0;0;0;0;0
3302502;Magé;2015;4;Baixada Fluminense;1;0;0;0;14;67;138;0;16;14
3302601;Mangaratiba;2015;4;Interior;0;0;0;0;1;6;43;0;2;6
3302700;Maricá;2015;4;Grande Niterói;3;0;0;0;3;49;101;0;13;3
3302809;Mendes;2015;4;Interior;0;0;0;0;0;0;10;0;0;1
3302858;Mesquita;2015;4;Baixada Fluminense;6;1;0;1;2;165;188;0;16;10
3302908;Miguel Pereira;2015;4;Interior;0;0;0;0;2;2;20;0;2;1
3303005;Miracema;2015;4;Interior;1;0;0;0;1;0;5;0;1;4
3303104;Natividade;2015;4;Interior;0;0;0;0;0;0;11;0;3;0
3303203;Nilópolis;2015;4;Baixada Fluminense;2;0;0;0;3;213;167;0;27;3
3303302;Niterói;2015;4;Grande Niterói;5;0;4;7;10;517;518;0;148;41
3303401;Nova Friburgo;2015;4;Interior;0;0;0;2;5;8;91;0;10;28
3303500;Nova Iguaçu;2015;4;Baixada Fluminense;44;0;0;1;25;810;568;2;101;25
3303609;Paracambi;2015;4;Baixada Fluminense;2;0;0;0;0;8;12;0;7;6
3303708;Paraíba do Sul;2015;4;Interior;0;0;0;0;0;0;15;0;2;2
3303807;Paraty;2015;4;Interior;0;0;0;0;1;4;41;0;4;5
3303856;Paty do Alferes;2015;4;Interior;0;0;0;0;0;0;0;0;0;0
3303906;Petrópolis;2015;4;Interior;1;0;0;0;10;20;174;0;34;36
3303955;Pinheiral;2015;4;Interior;0;0;0;0;3;0;15;0;2;2
3304003;Piraí;2015;4;Interior;0;0;0;0;1;3;17;0;1;12
3304102;Porciúncula;2015;4;Interior;1;0;0;0;2;0;9;0;4;2
3304110;Porto Real;2015;4;Interior;0;0;0;0;0;2;19;0;0;3
3304128;Quatis;2015;4;Interior;0;0;0;0;0;0;0;0;0;0
3304144;Queimados;2015;4;Baixada Fluminense;9;0;0;0;11;59;70;0;11;6
3304151;Quissamã;2015;4;Interior;2;0;0;0;1;8;15;0;3;1
3304201;Resende;2015;4;Interior;3;0;1;0;0;11;95;1;23;23
3304300;Rio Bonito;2015;4;Interior;2;0;0;0;0;17;36;0;6;4
3304409;Rio Claro;2015;4;Interior;0;0;0;0;0;0;2;0;0;0
3304508;Rio das Flores;2015;4;Interior;0;0;0;0;0;0;1;0;1;0
3304524;Rio das Ostras;2015;4;Interior;2;0;0;0;11;74;155;0;26;7
3304557;Rio de Janeiro;2015;4;Capital;98;3;9;20;160;6712;7623;6;1528;313
3304607;Santa Maria Madalena;2015;4;Interior;0;0;0;0;0;0;5;0;2;0
3304706;Santo Antônio de Pádua;2015;4;Interior;2;0;0;0;0;3;25;0;3;7
3304755;São Francisco de Itabapoana;2015;4;Interior;5;0;0;0;0;5;18;0;0;1
3304805;São Fidélis;2015;4;Interior;0;0;0;0;0;2;22;0;7;2
3304904;São Gonçalo;2015;4;Grande Niterói;22;0;2;6;14;998;709;1;106;84
3305000;São João da Barra;2015;4;Interior;0;0;0;0;0;8;27;0;1;7
3305109;São João de Meriti;2015;4;Baixada Fluminense;9;0;1;4;12;502;265;0;49;31
3305133;São José de Ubá;2015;4;Interior;0;0;0;0;0;0;0;0;0;0
3305158;São José do Vale do Rio Preto;2015;4;Interior;0;0;0;0;0;0;3;0;0;1
3305208;São Pedro da Aldeia;2015;4;Interior;3;0;0;0;2;11;53;0;11;10
3305307;São Sebastião do Alto;2015;4;Interior;0;0;0;0;0;0;0;0;0;1
3305406;Sapucaia;2015;4;Interior;0;0;0;0;2;2;9;0;2;3
3305505;Saquarema;2015;4;Interior;0;0;0;0;3;21;63;0;12;3
3305554;Seropédica;2015;4;Baixada Fluminense;6;0;0;0;1;29;32;0;6;8
3305604;Silva Jardim;2015;4;Interior;0;0;0;0;0;0;5;0;2;4
3305703;Sumidouro;2015;4;Interior;0;0;0;0;1;0;4;0;2;0
3305752;Tanguá;2015;4;Interior;0;0;0;0;1;7;6;0;1;0
3305802;Teresópolis;2015;4;Interior;0;0;0;0;3;7;84;0;19;24
3305901;Trajano de Moraes;2015;4;Interior;0;0;0;0;1;2;5;0;1;0
3306008;Três Rios;2015;4;Interior;1;0;0;0;4;6;62;0;10;13
3306107;Valença;2015;4;Interior;0;0;0;0;1;0;22;0;2;7
3306156;Varre-Sai;2015;4;Interior;0;0;0;0;0;0;0;0;0;0
3306206;Vassouras;2015;4;Interior;0;0;0;0;3;3;18;0;5;2
3306305;Volta Redonda;2015;4;Interior;3;0;0;0;4;25;206;0;40;32
3300100;Angra dos Reis;2015;5;Interior;6;0;0;0;4;28;77;0;23;17
3300159;Aperibé;2015;5;Interior;0;0;0;0;0;0;0;0;0;0
3300209;Araruama;2015;5;Interior;4;0;0;0;0;32;100;0;28;5
3300225;Areal;2015;5;Interior;0;0;0;0;0;0;0;0;0;0
3300233;Armação dos Búzios;2015;5;Interior;1;0;0;0;3;14;38;0;12;7
3300258;Arraial do Cabo;2015;5;Interior;0;0;0;0;1;1;29;0;3;2
3300308;Barra do Piraí;2015;5;Interior;3;0;0;0;0;2;29;0;8;9
3300407;Barra Mansa;2015;5;Interior;1;0;0;0;2;21;78;0;16;14
3300456;Belford Roxo;2015;5;Baixada Fluminense;13;0;0;3;7;288;197;1;21;37
3300506;Bom Jardim;2015;5;Interior;0;0;0;0;1;1;10;0;0;0
3300605;Bom Jesus do Itabapoana;2015;5;Interior;0;0;0;0;6;0;18;0;1;3
3300704;Cabo Frio;2015;5;Interior;8;0;0;0;3;43;165;0;46;75
3300803;Cachoeiras de Macacu;2015;5;Interior;3;0;0;0;1;2;22;0;3;4
3300902;Cambuci;2015;5;Interior;0;0;0;0;0;0;1;0;1;0
3300936;Carapebus;2015;5;Interior;0;0;0;0;0;0;0;0;0;0
3300951;Comendador Levy Gasparian;2015;5;Interior;0;0;0;0;0;0;0;0;0;0
3301009;Campos dos Goytacazes;2015;5;Interior;12;0;0;0;8;119;296;0;71;54
3301108;Cantagalo;2015;5;Interior;1;0;0;0;1;2;15;0;1;0
3301157;Cardoso Moreira;2015;5;Interior;0;0;0;0;1;1;13;0;2;4
3301207;Carmo;2015;5;Interior;0;0;0;0;0;0;5;0;1;0
3301306;Casimiro de Abreu;2015;5;Interior;1;0;0;0;1;11;11;0;5;3
3301405;Conceição de Macabu;2015;5;Interior;1;0;0;0;1;2;16;0;0;1
3301504;Cordeiro;2015;5;Interior;0;0;0;0;1;0;14;0;5;0
3301603;Duas Barras;2015;5;Interior;0;0;0;0;0;0;5;0;0;0
3301702;Duque de Caxias;2015;5;Baixada Fluminense;32;0;1;6;18;688;743;0;131;48
3301801;Engenheiro Paulo de Frontin;2015;5;Interior;0;0;0;0;1;3;5;0;4;2
3301850;Guapimirim;2015;5;Baixada Fluminense;0;0;0;0;1;11;28;0;3;3
3301876;Iguaba Grande;2015;5;Interior;0;0;0;0;0;5;10;0;6;0
3301900;Itaboraí;2015;5;Interior;3;0;0;3;9;107;151;0;42;31
3302007;Itaguaí;2015;5;Baixada Fluminense;2;0;1;0;0;106;109;0;30;6
3302056;Italva;2015;5;Interior;0;0;0;0;0;0;0;0;0;0
3302106;Itaocara;2015;5;Interior;0;0;0;0;1;0;5;0;0;2
3302205;Itaperuna;2015;5;Interior;0;0;0;0;3;2;56;0;16;15
3302254;Itatiaia;2015;5;Interior;0;0;0;0;2;3;31;0;2;2
3302270;Japeri;2015;5;Baixada Fluminense;1;0;0;0;4;38;19;0;3;5
3302304;Laje do Muriaé;2015;5;Interior;0;0;0;0;0;0;1;0;0;0
3302403;Macaé;2015;5;Interior;7;0;0;0;2;84;215;0;39;13
3302452;Macuco;2015;5;Interior;0;0;0;0;0;0;0;0;0;0
3302502;Magé;2015;5;Baixada Fluminense;4;0;0;0;4;75;143;0;22;10
3302601;Mangaratiba;2015;5;Interior;0;0;0;0;1;6;33;0;1;2
3302700;Maricá;2015;5;Grande Niterói;3;0;0;0;5;48;122;0;28;9
3302809;Mendes;2015;5;Interior;0;0;0;0;1;0;14;0;0;3
3302858;Mesquita;2015;5;Baixada Fluminense;3;0;0;1;8;134;219;0;19;11
3302908;Miguel Pereira;2015;5;Interior;0;0;0;0;0;2;27;0;3;5
3303005;Miracema;2015;5;Interior;0;0;0;0;1;0;26;0;1;5
3303104;Natividade;2015;5;Interior;0;0;0;0;2;0;7;0;5;2
3303203;Nilópolis;2015;5;Baixada Fluminense;2;0;0;0;2;247;161;1;32;4
3303302;Niterói;2015;5;Grande Niterói;6;0;0;2;13;515;515;0;167;43
3303401;Nova Friburgo;2015;5;Interior;2;0;0;0;3;11;136;0;18;32
