fmun_cod;fmun;ano;mes;regiao;hom_doloso;lesao_corp_morte;latrocinio;hom_por_interv_policial;estupro;roubo_transeunte;roubo_celular;roubo_em_coletivo;roubo_rua;roubo_veiculo;roubo_carga;roubo_comercio;roubo_residencia;roubo_banco;roubo_cx_eletronico;roubo_conducao_saque;roubo_apos_saque;roubo_bicicleta;outros_roubos;furto_veiculos;furto_transeunte;furto_coletivo;furto_celular;furto_bicicleta;outros_furtos
3303856;Paty do Alferes;2014;12;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3303906;Petrópolis;2014;12;Interior;1;0;0;0;4;4;0;1;5;1;2;1;0;0;0;0;0;0;4;27;35;2;23;0;122
3303955;Pinheiral;2014;12;Interior;0;0;0;0;3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;1;0;11
3304003;Piraí;2014;12;Interior;0;0;0;0;3;1;0;0;1;0;2;0;0;0;0;0;0;0;1;1;2;1;2;0;14
3304102;Porciúncula;2014;12;Interior;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;4;0;14
3304110;Porto Real;2014;12;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12
3304128;Quatis;2014;12;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3304144;Queimados;2014;12;Baixada Fluminense;11;0;0;0;13;54;4;14;72;4;1;3;3;0;0;0;0;0;5;6;11;4;4;0;41
3304151;Quissamã;2014;12;Interior;1;0;0;0;1;1;0;0;1;1;0;4;0;0;0;0;0;0;1;3;0;0;1;0;9
3304201;Resende;2014;12;Interior;1;0;0;0;6;1;0;0;1;0;0;4;1;0;0;0;0;0;3;5;9;2;17;0;79
3304300;Rio Bonito;2014;12;Interior;2;0;0;0;0;5;1;1;7;4;1;2;1;0;0;0;0;0;1;12;1;0;0;0;24
3304409;Rio Claro;2014;12;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
3304508;Rio das Flores;2014;12;Interior;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3304524;Rio das Ostras;2014;12;Interior;7;0;0;0;4;36;1;1;38;13;2;8;1;0;0;0;2;0;2;15;20;4;6;0;96
3304557;Rio de Janeiro;2014;12;Capital;103;1;5;21;141;3234;472;450;4156;1266;471;304;31;0;5;2;76;0;894;598;1858;662;802;0;3999
3304607;Santa Maria Madalena;2014;12;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;5
3304706;Santo Antônio de Pádua;2014;12;Interior;2;0;0;0;2;0;0;0;0;1;0;1;0;0;0;0;0;0;2;2;2;0;2;0;18
3304755;São Francisco de Itabapoana;2014;12;Interior;1;0;0;0;2;5;0;0;5;0;0;1;2;0;0;0;0;0;2;0;0;0;0;0;10
3304805;São Fidélis;2014;12;Interior;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;3;0;12
3304904;São Gonçalo;2014;12;Grande Niterói;23;0;1;4;25;640;51;60;751;329;56;52;11;0;0;0;8;0;56;77;154;24;60;0;323
3305000;São João da Barra;2014;12;Interior;0;0;0;0;1;5;0;1;6;2;0;1;1;0;0;0;0;0;1;1;1;0;1;0;30
3305109;São João de Meriti;2014;12;Baixada Fluminense;7;0;2;0;9;307;24;19;350;155;43;19;4;0;0;0;7;0;47;32;50;13;16;0;120
3305133;São José de Ubá;2014;12;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3305158;São José do Vale do Rio Preto;2014;12;Interior;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;6
3305208;São Pedro da Aldeia;2014;12;Interior;3;0;0;0;1;7;0;1;8;2;0;0;1;0;0;0;0;0;2;5;3;1;5;0;35
3305307;São Sebastião do Alto;2014;12;Interior;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;3
3305406;Sapucaia;2014;12;Interior;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2
3305505;Saquarema;2014;12;Interior;0;0;0;0;4;9;2;0;11;2;1;2;2;0;0;0;1;0;2;12;3;0;5;0;63
3305554;Seropédica;2014;12;Baixada Fluminense;4;0;0;0;0;12;3;0;15;13;4;0;1;0;0;0;4;0;12;2;1;1;1;0;29
3305604;Silva Jardim;2014;12;Interior;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;4
3305703;Sumidouro;2014;12;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
3305752;Tanguá;2014;12;Interior;0;0;0;0;1;3;1;1;5;6;1;0;0;0;0;0;0;0;0;0;0;0;1;0;7
3305802;Teresópolis;2014;12;Interior;0;0;0;1;8;7;0;0;7;2;2;4;1;0;0;0;0;0;2;13;27;0;4;0;85
3305901;Trajano de Moraes;2014;12;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
3306008;Três Rios;2014;12;Interior;0;0;0;0;5;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;1;5;0;52
3306107;Valença;2014;12;Interior;0;0;0;0;2;1;0;0;1;0;0;0;1;0;0;0;0;0;0;4;0;0;1;0;10
3306156;Varre-Sai;2014;12;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3306206;Vassouras;2014;12;Interior;1;0;0;0;3;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;13
3306305;Volta Redonda;2014;12;Interior;8;0;0;0;4;1;0;0;1;1;3;1;1;0;0;0;2;0;6;17;25;4;12;0;104
3300100;Angra dos Reis;2015;1;Interior;4;0;0;0;5;11;4;1;16;10;1;6;2;0;0;0;0;0;9;16;8;3;7;0;83
3300159;Aperibé;2015;1;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3300209;Araruama;2015;1;Interior;7;0;0;0;2;15;3;0;18;1;1;2;2;0;0;0;0;0;3;16;7;0;10;0;96
3300225;Areal;2015;1;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3300233;Armação dos Búzios;2015;1;Interior;2;0;0;0;1;3;0;0;3;3;0;2;2;0;0;0;0;0;18;20;8;1;4;0;93
3300258;Arraial do Cabo;2015;1;Interior;2;0;0;0;4;1;0;0;1;0;0;0;0;0;0;0;0;0;5;5;3;0;2;0;43
3300308;Barra do Piraí;2015;1;Interior;1;0;0;0;3;2;0;0;2;0;0;1;0;0;0;0;0;0;0;2;1;0;5;0;25
3300407;Barra Mansa;2015;1;Interior;4;0;0;0;4;1;0;0;1;0;0;3;0;0;0;0;0;0;5;12;5;2;5;0;61
3300456;Belford Roxo;2015;1;Baixada Fluminense;20;0;1;7;24;156;14;5;175;78;20;6;2;0;0;0;5;0;52;35;16;5;6;0;98
3300506;Bom Jardim;2015;1;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2
3300605;Bom Jesus do Itabapoana;2015;1;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;18
3300704;Cabo Frio;2015;1;Interior;14;0;0;0;9;35;1;2;38;7;3;3;3;0;0;0;0;0;60;40;47;5;27;0;188
3300803;Cachoeiras de Macacu;2015;1;Interior;0;0;0;0;0;1;1;0;2;0;1;1;0;0;0;0;0;0;0;1;1;0;4;0;25
3300902;Cambuci;2015;1;Interior;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2
3300936;Carapebus;2015;1;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3300951;Comendador Levy Gasparian;2015;1;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3301009;Campos dos Goytacazes;2015;1;Interior;22;0;2;0;18;92;2;5;99;27;3;8;4;0;0;0;0;0;14;41;48;13;3;0;183
3301108;Cantagalo;2015;1;Interior;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;2;0;4
3301157;Cardoso Moreira;2015;1;Interior;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;8
3301207;Carmo;2015;1;Interior;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;5
3301306;Casimiro de Abreu;2015;1;Interior;0;0;0;0;0;3;0;0;3;3;3;0;0;0;0;0;0;0;3;4;3;2;3;0;26
3301405;Conceição de Macabu;2015;1;Interior;0;0;0;0;2;1;0;0;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;4
3301504;Cordeiro;2015;1;Interior;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;2;0;11
3301603;Duas Barras;2015;1;Interior;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;7
3301702;Duque de Caxias;2015;1;Baixada Fluminense;42;0;2;5;31;497;43;29;569;234;61;30;2;0;1;0;4;0;46;83;100;15;20;0;258
3301801;Engenheiro Paulo de Frontin;2015;1;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3
3301850;Guapimirim;2015;1;Baixada Fluminense;2;0;0;0;2;4;0;2;6;8;1;3;2;0;0;0;0;0;2;4;2;1;2;0;15
3301876;Iguaba Grande;2015;1;Interior;0;0;0;0;0;3;0;0;3;2;4;0;1;0;0;0;0;0;2;2;1;0;1;0;23
3301900;Itaboraí;2015;1;Interior;6;0;0;0;6;86;6;7;99;33;3;16;3;0;0;0;3;0;14;31;13;4;5;0;122
3302007;Itaguaí;2015;1;Baixada Fluminense;3;0;0;0;7;56;12;4;72;46;2;10;3;0;0;0;1;0;8;24;15;3;10;0;67
3302056;Italva;2015;1;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3302106;Itaocara;2015;1;Interior;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;3;0;4
3302205;Itaperuna;2015;1;Interior;1;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;6;0;31
3302254;Itatiaia;2015;1;Interior;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;1;2;0;0;2;0;27
3302270;Japeri;2015;1;Baixada Fluminense;5;0;0;0;4;12;0;0;12;2;1;2;1;0;0;0;0;0;1;1;3;0;2;0;26
3302304;Laje do Muriaé;2015;1;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;6
3302403;Macaé;2015;1;Interior;12;0;0;0;6;38;16;1;55;30;5;7;1;0;0;0;2;0;14;24;15;6;16;0;129
3302452;Macuco;2015;1;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3302502;Magé;2015;1;Baixada Fluminense;12;0;0;0;9;46;9;3;58;8;5;2;1;0;0;0;2;0;8;25;17;3;11;0;95
3302601;Mangaratiba;2015;1;Interior;2;0;0;0;3;1;1;0;2;1;1;1;0;0;0;0;0;0;3;31;5;3;7;0;41
3302700;Maricá;2015;1;Grande Niterói;8;0;0;0;4;23;2;1;26;20;1;12;2;0;0;0;1;0;6;20;11;4;11;0;106
3302809;Mendes;2015;1;Interior;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
3302858;Mesquita;2015;1;Baixada Fluminense;6;0;0;0;5;129;16;25;170;39;7;4;0;0;0;0;0;0;8;15;16;5;9;0;51
3302908;Miguel Pereira;2015;1;Interior;1;0;0;0;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;2;0;26
3303005;Miracema;2015;1;Interior;1;0;0;0;0;1;0;0;1;0;0;2;0;0;0;0;0;0;1;0;1;0;0;0;6
3303104;Natividade;2015;1;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;9
3303203;Nilópolis;2015;1;Baixada Fluminense;1;0;0;1;6;128;14;3;145;57;19;11;2;0;0;0;1;0;10;19;25;2;11;0;62
3303302;Niterói;2015;1;Grande Niterói;10;0;0;7;16;330;38;28;396;129;5;44;3;0;0;0;4;0;47;105;132;27;44;0;360
3303401;Nova Friburgo;2015;1;Interior;3;0;1;0;2;3;0;0;3;1;1;0;2;0;0;0;0;0;4;7;7;2;8;0;64
3303500;Nova Iguaçu;2015;1;Baixada Fluminense;34;0;1;3;42;476;66;28;570;210;37;26;8;0;1;1;9;0;38;84;112;32;37;0;274
3303609;Paracambi;2015;1;Baixada Fluminense;3;0;0;0;1;1;0;0;1;2;4;0;0;0;0;0;0;0;1;0;2;1;3;0;12
3303708;Paraíba do Sul;2015;1;Interior;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;6
3303807;Paraty;2015;1;Interior;6;0;0;1;2;0;0;0;0;0;0;3;0;0;0;0;0;0;13;8;1;1;4;0;33
3303856;Paty do Alferes;2015;1;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3303906;Petrópolis;2015;1;Interior;5;0;0;0;9;4;0;1;5;1;0;1;1;0;0;0;1;0;6;21;11;4;12;0;113
3303955;Pinheiral;2015;1;Interior;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;1;0;0;0;8
3304003;Piraí;2015;1;Interior;0;0;0;0;2;0;0;0;0;0;3;1;0;0;0;0;0;0;2;1;1;1;3;0;19
3304102;Porciúncula;2015;1;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3;0;8
3304110;Porto Real;2015;1;Interior;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;1;0;11
3304128;Quatis;2015;1;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3304144;Queimados;2015;1;Baixada Fluminense;11;0;1;0;5;35;3;9;47;11;3;6;0;0;0;0;1;0;3;11;10;5;3;0;49
3304151;Quissamã;2015;1;Interior;0;0;1;0;3;2;0;0;2;3;0;3;0;0;0;0;0;0;1;3;2;0;1;0;14
3304201;Resende;2015;1;Interior;1;0;0;0;2;2;0;0;2;1;0;3;2;0;0;0;0;0;4;3;8;2;10;0;75
3304300;Rio Bonito;2015;1;Interior;0;0;0;0;3;6;1;1;8;4;1;0;0;0;0;0;0;0;2;4;3;0;1;0;16
3304409;Rio Claro;2015;1;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6
3304508;Rio das Flores;2015;1;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3304524;Rio das Ostras;2015;1;Interior;5;0;0;0;7;53;4;1;58;6;0;7;2;0;0;0;0;0;8;28;42;4;15;0;126
3304557;Rio de Janeiro;2015;1;Capital;114;0;1;30;137;3633;541;496;4670;1402;438;330;37;2;2;2;62;0;1122;636;2354;637;980;0;4418
3304607;Santa Maria Madalena;2015;1;Interior;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2
3304706;Santo Antônio de Pádua;2015;1;Interior;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;2;0;18
3304755;São Francisco de Itabapoana;2015;1;Interior;2;0;0;0;3;3;0;0;3;5;0;1;0;0;0;0;0;0;2;6;3;0;0;0;21
3304805;São Fidélis;2015;1;Interior;2;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;1;0;0;3;0;14
3304904;São Gonçalo;2015;1;Grande Niterói;22;0;1;7;29;769;80;37;886;323;50;67;4;0;0;0;4;0;69;75;160;19;52;0;313
3305000;São João da Barra;2015;1;Interior;2;0;0;0;3;4;0;1;5;0;0;1;2;0;0;0;0;0;0;3;1;0;0;0;31
3305109;São João de Meriti;2015;1;Baixada Fluminense;20;0;0;3;15;222;35;10;267;132;37;21;1;0;0;0;6;0;63;31;96;13;29;0;165
3305133;São José de Ubá;2015;1;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3305158;São José do Vale do Rio Preto;2015;1;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;6
3305208;São Pedro da Aldeia;2015;1;Interior;3;0;0;0;3;11;0;0;11;1;0;0;0;0;0;0;0;0;1;6;3;1;4;0;44
3305307;São Sebastião do Alto;2015;1;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3305406;Sapucaia;2015;1;Interior;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;5
3305505;Saquarema;2015;1;Interior;0;0;0;0;2;12;0;0;12;4;1;0;1;0;0;0;0;0;1;24;4;0;6;0;65
3305554;Seropédica;2015;1;Baixada Fluminense;4;0;0;1;3;11;1;0;12;17;4;4;1;0;0;0;1;0;5;2;5;1;0;0;29
3305604;Silva Jardim;2015;1;Interior;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;1;0;10
3305703;Sumidouro;2015;1;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
3305752;Tanguá;2015;1;Interior;1;1;0;0;1;3;1;0;4;6;0;0;1;0;0;0;0;0;2;2;0;0;0;0;4
3305802;Teresópolis;2015;1;Interior;4;0;0;0;6;1;0;1;2;0;1;1;1;0;0;0;0;0;1;8;22;0;6;0;73
3305901;Trajano de Moraes;2015;1;Interior;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
3306008;Três Rios;2015;1;Interior;2;0;0;0;7;0;0;0;0;1;2;4;0;0;0;0;0;0;0;5;3;1;4;0;61
3306107;Valença;2015;1;Interior;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;19
3306156;Varre-Sai;2015;1;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3306206;Vassouras;2015;1;Interior;1;0;0;0;1;0;0;1;1;0;0;2;2;0;0;0;0;0;0;1;0;0;0;0;9
3306305;Volta Redonda;2015;1;Interior;1;0;0;0;3;1;0;0;1;1;2;4;1;0;0;0;2;0;5;25;33;3;11;0;107
3300100;Angra dos Reis;2015;2;Interior;3;0;0;1;5;10;0;2;12;3;3;2;2;0;0;0;0;0;8;14;5;0;10;0;82
3300159;Aperibé;2015;2;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3300209;Araruama;2015;2;Interior;7;0;0;0;4;20;1;0;21;2;0;3;0;0;0;0;0;0;6;17;18;2;8;0;90
3300225;Areal;2015;2;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3300233;Armação dos Búzios;2015;2;Interior;4;0;0;0;0;10;0;0;10;5;0;1;1;0;0;0;0;0;15;11;1;1;2;0;94
3300258;Arraial do Cabo;2015;2;Interior;1;0;0;0;0;3;0;0;3;0;0;1;0;0;0;0;0;0;5;2;3;1;1;0;28
3300308;Barra do Piraí;2015;2;Interior;2;0;0;0;2;1;0;1;2;1;0;0;0;0;0;0;0;0;1;3;2;0;4;0;21
3300407;Barra Mansa;2015;2;Interior;0;0;0;0;4;2;0;3;5;1;2;7;1;0;0;0;0;0;9;11;3;0;12;0;50
3300456;Belford Roxo;2015;2;Baixada Fluminense;10;0;0;4;3;139;24;13;176;43;12;7;3;0;0;0;3;0;29;23;14;4;16;0;78
3300506;Bom Jardim;2015;2;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;4
3300605;Bom Jesus do Itabapoana;2015;2;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;17
3300704;Cabo Frio;2015;2;Interior;15;0;0;0;5;57;7;1;65;12;4;2;0;0;0;0;3;0;93;38;56;2;23;0;143
3300803;Cachoeiras de Macacu;2015;2;Interior;0;0;0;0;0;3;0;0;3;0;1;0;1;0;0;0;0;0;1;4;1;1;1;0;25
3300902;Cambuci;2015;2;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
3300936;Carapebus;2015;2;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3300951;Comendador Levy Gasparian;2015;2;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3301009;Campos dos Goytacazes;2015;2;Interior;7;0;0;0;11;40;8;0;48;8;3;2;0;0;0;0;1;0;14;26;51;35;10;0;158
3301108;Cantagalo;2015;2;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7
3301157;Cardoso Moreira;2015;2;Interior;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;8
3301207;Carmo;2015;2;Interior;1;0;0;0;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;2;0;5
3301306;Casimiro de Abreu;2015;2;Interior;0;0;0;0;0;3;0;0;3;1;1;0;1;0;0;0;0;0;0;3;8;1;3;0;29
3301405;Conceição de Macabu;2015;2;Interior;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;4
3301504;Cordeiro;2015;2;Interior;0;0;0;0;1;1;0;0;1;1;1;0;0;0;0;0;0;0;1;0;1;0;2;0;12
3301603;Duas Barras;2015;2;Interior;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
3301702;Duque de Caxias;2015;2;Baixada Fluminense;28;0;1;3;21;476;47;31;554;196;59;34;2;0;0;0;5;0;42;69;105;19;23;0;197
3301801;Engenheiro Paulo de Frontin;2015;2;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
3301850;Guapimirim;2015;2;Baixada Fluminense;4;0;0;1;3;3;1;0;4;5;0;1;0;0;0;0;0;0;2;7;1;0;1;0;30
3301876;Iguaba Grande;2015;2;Interior;1;0;0;0;0;2;0;0;2;1;0;0;0;0;0;0;0;0;2;5;1;0;0;0;29
3301900;Itaboraí;2015;2;Interior;3;0;0;1;6;42;6;1;49;25;0;5;1;0;0;0;3;0;13;20;21;3;12;0;90
3302007;Itaguaí;2015;2;Baixada Fluminense;7;0;0;0;4;33;9;0;42;26;1;11;1;0;0;0;5;0;7;7;7;2;8;0;64
3302056;Italva;2015;2;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3302106;Itaocara;2015;2;Interior;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;4
3302205;Itaperuna;2015;2;Interior;1;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;6;2;0;9;0;26
3302254;Itatiaia;2015;2;Interior;0;0;0;0;1;2;0;0;2;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;20
3302270;Japeri;2015;2;Baixada Fluminense;5;0;0;0;6;3;0;1;4;6;0;0;0;0;0;0;0;0;0;2;6;0;4;0;14
3302304;Laje do Muriaé;2015;2;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
3302403;Macaé;2015;2;Interior;7;1;0;1;8;66;16;4;86;19;2;13;0;0;1;0;1;0;11;18;14;8;24;0;126
3302452;Macuco;2015;2;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3302502;Magé;2015;2;Baixada Fluminense;1;0;0;1;4;48;9;2;59;14;5;6;2;0;0;0;3;0;3;32;16;4;6;0;75
3302601;Mangaratiba;2015;2;Interior;0;0;0;0;2;5;3;1;9;9;0;0;1;0;0;0;0;0;2;22;7;0;6;0;51
3302700;Maricá;2015;2;Grande Niterói;3;0;0;0;8;32;3;2;37;13;2;2;1;0;0;0;0;0;2;21;15;2;12;0;97
3302809;Mendes;2015;2;Interior;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1
3302858;Mesquita;2015;2;Baixada Fluminense;5;0;1;1;4;74;5;9;88;31;1;9;0;0;0;0;0;0;15;13;69;4;4;0;54
3302908;Miguel Pereira;2015;2;Interior;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;3;0;13
3303005;Miracema;2015;2;Interior;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;14
3303104;Natividade;2015;2;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11
3303203;Nilópolis;2015;2;Baixada Fluminense;5;0;0;0;3;152;21;0;173;60;7;13;0;0;0;0;0;0;19;17;78;4;16;0;81
3303302;Niterói;2015;2;Grande Niterói;4;1;2;8;11;270;38;23;331;95;1;18;3;0;0;0;2;0;41;66;137;16;56;0;313
3303401;Nova Friburgo;2015;2;Interior;2;0;0;0;6;6;0;0;6;0;0;0;0;0;0;0;0;0;3;6;13;5;6;0;69
3303500;Nova Iguaçu;2015;2;Baixada Fluminense;33;0;1;4;22;365;47;30;442;170;23;35;3;0;2;0;13;0;35;56;139;23;43;0;233
3303609;Paracambi;2015;2;Baixada Fluminense;2;0;0;0;3;1;0;0;1;3;4;0;0;0;0;0;0;0;2;1;2;0;1;0;9
3303708;Paraíba do Sul;2015;2;Interior;0;0;0;0;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;2;0;17
3303807;Paraty;2015;2;Interior;1;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;10;4;0;0;1;0;24
3303856;Paty do Alferes;2015;2;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3303906;Petrópolis;2015;2;Interior;1;0;0;0;6;6;0;0;6;1;0;3;0;0;0;0;0;0;10;20;14;4;8;0;96
3303955;Pinheiral;2015;2;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;4;0;1;0;17
3304003;Piraí;2015;2;Interior;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;1;0;4;0;3;0;14
3304102;Porciúncula;2015;2;Interior;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;10
3304110;Porto Real;2015;2;Interior;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;7
3304128;Quatis;2015;2;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3304144;Queimados;2015;2;Baixada Fluminense;6;0;0;0;4;43;2;10;55;17;5;4;2;0;0;0;0;0;2;11;11;2;7;0;48
